id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
442495.0,en,Sexology,14.321,2016-12-22,6.0,3.0,['Documentary'],"In a post-sexual revolution world, roughly one-third of all women have never experienced an orgasm. Armed with shocking sexual data, a bunch of insecurities and a determination to unlock the key to feminine sexual energy, filmmakers Catherine Oxenberg and Gabrielle Anwar seek out sexual experts, tantric masters, researchers, and everyday women to unearth feminism's full potential.",0.0,92.0,A Million Shades of Grey
505954.0,ru,Т-34,14.626,2018-12-27,7.0,623.0,"['War', 'Action', 'Drama', 'History']","In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles.",36220872.0,139.0,Fast And Furious On Tanks
602147.0,en,Inheritance,13.846,2020-04-30,6.3,347.0,['Thriller'],"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives.",0.0,110.0,Some secrets should stay buried
268920.0,en,Hot Pursuit,15.389,2015-05-08,5.7,1359.0,"['Action', 'Comedy', 'Crime']",An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,51680201.0,87.0,Armed and Sort-of Dangerous.
6283.0,en,MouseHunt,11.772,1997-12-19,6.5,937.0,"['Comedy', 'Family']","Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",122417389.0,98.0,Who's hunting who?
351286.0,en,Jurassic World: Fallen Kingdom,77.339,2018-06-06,6.6,9311.0,"['Action', 'Adventure', 'Science Fiction']","Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",1303459585.0,129.0,The park is gone
318121.0,en,The Fundamentals of Caring,11.134,2016-06-16,7.3,1799.0,"['Comedy', 'Drama']","Having suffered a tragedy, Ben becomes a caregiver to earn money. His first client, Trevor, is a hilarious 18-year-old with muscular dystrophy. One paralyzed emotionally, one paralyzed physically, Ben and Trevor hit the road on a trip into the western states. The folks they collect along the way will help them test their skills for surviving outside their calculated existence. Together, they come to understand the importance of hope and the necessity of true friendship.",0.0,97.0,Caring is a funny thing.
37707.0,en,Splice,24.081,2009-10-06,5.8,1657.0,"['Horror', 'Thriller', 'Science Fiction']","Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",0.0,104.0,Science's newest miracle...is a mistake.
14158.0,en,Jackass 2.5,18.258,2007-12-18,6.1,356.0,"['Comedy', 'Documentary']","The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.",0.0,64.0,All the stuff we couldn't pack into number two.
180299.0,id,The Raid 2: Berandal,40.552,2014-03-27,7.6,1739.0,"['Action', 'Crime', 'Thriller']","After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",6566916.0,150.0,It's not over yet.
425148.0,en,Show Dogs,18.392,2018-05-18,5.8,168.0,"['Adventure', 'Crime', 'Family', 'Comedy']","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",38830219.0,92.0,Unleashed and undercover
791.0,en,The Fog,14.886,2005-10-14,4.4,540.0,"['Horror', 'Thriller']","Trapped within an eerie mist, the residents of Antonio Bay have become the unwitting victims of a horrifying vengeance. One hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. Now they're back – long-dead mariners who've waited a century for their revenge.",46201432.0,100.0,Their PAST Has Come Back To HAUNT THEM
8965.0,en,Atlantis: Milo's Return,23.138,2003-02-25,6.2,1837.0,"['Fantasy', 'Animation', 'Science Fiction', 'Family', 'Action']",Milo and Kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of Atlantis.,0.0,70.0,The all-new adventures
211954.0,es,No se Aceptan Devoluciones,19.551,2013-07-20,7.7,671.0,"['Comedy', 'Drama']","Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",99067206.0,122.0,Life doesn't care if you're ready.
423949.0,en,Unicorn Store,11.619,2017-09-11,6.0,721.0,"['Fantasy', 'Drama', 'Comedy']","A woman named Kit moves back to her parent's house, where she receives a mysterious invitation that would fulfill her childhood dreams.",0.0,92.0,Everyone needs a little magic. Even if they're all grown up.
38073.0,en,Going the Distance,10.68,2010-08-27,6.1,592.0,"['Comedy', 'Drama', 'Romance']","Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.",42045846.0,102.0,A comedy about meeting each other halfway.
636879.0,en,A Nun's Curse,66.21,2020-05-12,6.2,66.0,['Horror'],A group of travelers are forced to seek shelter inside an abandoned jail where a notorious nun named Sister Monday had once been assigned and was suspected of murdering prisoners.,0.0,73.0,She will PREY for you!
296096.0,en,Me Before You,97.535,2016-06-01,7.9,9490.0,"['Drama', 'Romance']","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",207945075.0,110.0,Live boldly.
419743.0,en,Disobedience,41.103,2017-09-10,7.0,866.0,"['Drama', 'Romance']","A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",0.0,114.0,Love is an act of defiance
323677.0,en,Race,23.068,2016-02-19,7.3,1285.0,"['Action', 'Drama', 'History']","Based on the story of Jesse Owens, the athlete whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",24804129.0,134.0,The incredible true story of gold medal champion Jesse Owens
375355.0,en,Don't Hang Up,11.45,2016-10-22,6.1,382.0,"['Horror', 'Thriller']",An evening of drunken prank calls becomes a nightmare for a pair of teenagers when a mysterious stranger turns their own game against them.,0.0,83.0,Be Careful Who You Prank
12253.0,en,Biker Boyz,13.542,2003-01-31,6.2,241.0,"['Action', 'Drama']","A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",23510601.0,110.0,Survival of the fastest.
189.0,en,Sin City: A Dame to Kill For,46.493,2014-08-20,6.4,3051.0,"['Crime', 'Action', 'Thriller']",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,39407616.0,102.0,There is no justice without sin.
576845.0,en,Last Night in Soho,88.37,2021-10-21,7.5,198.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",12000000.0,117.0,"When the past lets you in, the truth will come out."
353610.0,en,The Condemned 2,25.287,2015-11-06,5.2,114.0,['Action'],"A former bounty hunter who finds himself on the run as part of a revamped Condemned tournament, in which convicts are forced to fight each other to the death as part of a game that's broadcast to the public.",0.0,90.0,The world's deadliest game is back online
9620.0,en,Paycheck,18.937,2003-12-25,6.2,1376.0,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']","Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.",95427515.0,119.0,Remember the future.
41402.0,en,Let Me In,21.975,2010-10-01,6.8,1565.0,"['Drama', 'Horror', 'Mystery']",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,24145613.0,116.0,Innocence dies. Abby doesn't.
13012.0,en,Felon,11.917,2008-07-17,7.2,623.0,"['Action', 'Crime', 'Drama', 'Mystery']",A family man convicted of killing an intruder must cope with life afterward in the violent penal system.,0.0,103.0,No rule. No hope. No way out.
310131.0,en,The Witch,56.579,2015-01-27,6.8,5066.0,"['Horror', 'Drama', 'Mystery']","In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.",40423945.0,92.0,Evil takes many forms.
